index,name,score,dtm,text,app_name,text_length
29071,Jerry Huang,5 顆星,2022年7月27日,Well done,DBS digibank TW 星展行動銀行,9
16748,李彩月,5 顆星,2023年6月28日,非常方便且網頁介面清楚,永豐行動銀行,11
13231,林峻霆,4 顆星,2021年11月4日,簡單明瞭，不會太複雜。,富邦行動銀行,11
18547,陳岷嵥,1 顆星,2023年2月3日,不能更新是正常的嘛？,華南銀行+,10
5357,Polo Jc,5 顆星,2023年6月28日,不斷更新，軟硬體，讚！,中國信託行動銀行 Home Bank,11
6425,Quentin Chen,3 顆星,2022年10月6日,wonderful,中國信託行動銀行 Home Bank,9
29770,慶,1 顆星,2022年7月8日,客服視訊通話從來沒有接通過,將來銀行 NEXT BANK,13
16149,黃凱盛,3 顆星,2021年9月11日,更新有問題 更新完 還是登不進,第一銀行 第e行動,15
9378,Jackie Gu,5 顆星,2024年2月2日,友善的直覺式操作介面,富邦行動銀行,10
238,Renee,2 顆星,2024年2月2日,App閃退打不開,國泰世華網路銀行CUBE,8
19238,魏庭蓁,5 顆星,2024年2月19日,很好用的網銀 很優質的服務,玉山行動銀行,13
18288,張炳財,5 顆星,2023年12月28日,清楚明確好用又快速,華南銀行+,9
23128,蔡佑廷,2 顆星,2022年10月20日,優化差 卡頓嚴重,凱基銀行,8
28026,范綱修,3 顆星,2023年8月6日,希望能跟郵局合作,LINE Bank,8
20694,林世銘,5 顆星,2022年8月9日,系統穩定，好用。,玉山行動銀行,8
229,嫙,1 顆星,2024年2月4日,更新後莫名的閃退開不了,國泰世華網路銀行CUBE,11
27315,皮皮可以吃,5 顆星,2023年9月20日,更新後好的非常多,新光銀行,8
9604,張穎和,1 顆星,2023年11月27日,我下載完甚至連都連不進去...,富邦行動銀行,15
31125,YC SUNG,1 顆星,2022年6月2日,連續好幾天不能等入了,臺灣銀行-網路銀行隨身版,10
29621,我就是愛蔡,2 顆星,2022年10月26日,改善空間還粉大加油國家隊,將來銀行 NEXT BANK,12
14625,張家明,1 顆星,2022年8月8日,為什麼會一直閃退，好爛喔,元大銀行 Yuanta Commercial Bank,12
9441,舞珩,5 顆星,2024年1月12日,簡單明瞭，使用便利,富邦行動銀行,9
11526,OvO Han,1 顆星,2023年4月23日,一直叫我重新登入,富邦行動銀行,8
4426,CCVK,5 顆星,2024年2月28日,好用，轉帳有很多次免費,中國信託行動銀行 Home Bank,11
1856,陳欣煜,2 顆星,2022年12月12日,好好的APP改的那麼難用,國泰世華網路銀行CUBE,12
18255,鎮維劉,5 顆星,2023年12月29日,很方便，轉帳也可以即時知道,華南銀行+,13
19094,洪宏明,5 顆星,2024年3月26日,很好，有提醒用戶!,玉山行動銀行,9
27576,蔡Yvonne,2 顆星,2022年10月11日,會一直閃屏，怎麼會這樣？,新光銀行,12
7355,楊宗國,4 顆星,2022年4月29日,系統更新好用喔！,中國信託行動銀行 Home Bank,8
26210,周宥岑,5 顆星,2022年3月13日,很方便，利息又不錯,Richart,9
4117,陳宥勳,1 顆星,2022年1月5日,外幣換匯每天當機,國泰世華網路銀行CUBE,8
2252,黃總河,5 顆星,2022年10月14日,很好方便不用出門,國泰世華網路銀行CUBE,8
1290,知秋一葉,5 顆星,2023年4月1日,使用介面蠻人性化,國泰世華網路銀行CUBE,8
30657,李明莉,1 顆星,2024年4月1日,為什麼一直無法登入,臺灣銀行-網路銀行隨身版,9
9850,Bruce Yeh,1 顆星,2023年9月25日,更新 卻一直轉圈,富邦行動銀行,8
7856,利鑫水電,1 顆星,2022年3月22日,更新完為何開不了……,中國信託行動銀行 Home Bank,10
21425,ayumi s,5 顆星,2021年12月23日,非常方便 資訊分明,玉山行動銀行,9
13948,張惠鈞,5 顆星,2021年9月17日,尚未收到信用卡哦,兆豐銀行,8
14799,楊詠麟,1 顆星,2022年4月7日,一直顯示主機維修中好幾天了,元大銀行 Yuanta Commercial Bank,13
20385,Miyabi Yamashita,1 顆星,2023年1月29日,很爛 常常登不進去,玉山行動銀行,9
13353,Harry lin,4 顆星,2023年10月2日,"無法更新,重新安裝就可以使用",兆豐銀行,14
11864,陳曉蘭,5 顆星,2022年12月5日,顯示速度快又正確,富邦行動銀行,8
1063,Roger Kuo,1 顆星,2023年6月3日,更新後不能轉帳，畫面停止,國泰世華網路銀行CUBE,12
16168,Lewis Chou,5 顆星,2021年9月11日,設計介面方便好用,第一銀行 第e行動,8
23107,FD L,5 顆星,2022年10月21日,"剛剛更新完的新版本,不錯",凱基銀行,12
16261,YANG CHENG,5 顆星,2024年3月13日,"很棒的app,很好的使用經驗",永豐行動銀行,14
7118,yoyo TaiwanChen,5 顆星,2022年6月10日,真的是非常好的系統！,中國信託行動銀行 Home Bank,10
8286,黃莉雯,2 顆星,2022年3月12日,一直再更新，有點煩,中國信託行動銀行 Home Bank,9
4972,William Yang,5 顆星,2023年10月5日,"直接操作,簡潔易懂",中國信託行動銀行 Home Bank,9
10455,李旼玲,1 顆星,2023年7月15日,要求更新，又不能更新,富邦行動銀行,10
24764,郭文龍,5 顆星,2023年12月27日,前所未有的順手軟體，超好用！,Richart,14
5079,林耀基,5 顆星,2023年9月4日,更新後速度順暢許多,中國信託行動銀行 Home Bank,9
13791,謝小忠,5 顆星,2021年12月6日,Excellent,兆豐銀行,9
4570,94豐哥,5 顆星,2024年1月20日,使用界面清楚明暸，很方便,中國信託行動銀行 Home Bank,12
25660,許淑惠,5 顆星,2022年12月16日,介面清楚明瞭，使用方便～,Richart,12
1302,馬嘉利,5 顆星,2023年3月30日,方便又好用，讚！,國泰世華網路銀行CUBE,8
25726,Holicky Red,1 顆星,2022年11月6日,爛透要急用時就在強迫更新，幹,Richart,14
9647,陳桐議,5 顆星,2023年11月17日,辛苦了，謝謝你們！,富邦行動銀行,9
9468,Marco Wu,5 顆星,2024年1月4日,很方便，功能齊全,富邦行動銀行,8
17507,Vita Shiu,2 顆星,2022年1月6日,為何一直跑圈圈，無法更新呢？,永豐行動銀行,14
23786,林美鳳,1 顆星,2022年6月21日,常常登不進去，都卡在首頁,台新銀行行動銀行,12
12197,Wan-Ling liou (Ling),1 顆星,2022年7月21日,說憑證過期，但一直無法更新成功,富邦行動銀行,15
8374,陳子傑,1 顆星,2022年3月12日,更新完後無法開啟是？？,中國信託行動銀行 Home Bank,11
22681,翁菁霞,5 顆星,2024年3月25日,初體驗，還不錯！,凱基銀行,8
4231,David Hung,1 顆星,2021年12月21日,無法下載更新，一直無限輪廻！,國泰世華網路銀行CUBE,14
29008,小林,1 顆星,2023年8月9日,註冊後又無法登入,DBS digibank TW 星展行動銀行,8
20048,火騏麟,5 顆星,2023年6月19日,網路銀行最好的就是玉山銀行,玉山行動銀行,13
4464,蘇小妹,1 顆星,2024年2月16日,連線不穩 有夠爛,中國信託行動銀行 Home Bank,8
20085,彭建忠,5 顆星,2023年6月10日,安全又安心，讚！,玉山行動銀行,8
29523,jessicarabbit,5 顆星,2022年12月28日,★我的邀請碼：5BRE2 …,將來銀行 NEXT BANK,14
6147,蔡宗洋,1 顆星,2022年12月1日,登進去一直叫我重開，爛死了~,中國信託行動銀行 Home Bank,14
24870,翁珅鋌,5 顆星,2023年11月29日,可愛的理查，拐人把錢存在這裡,Richart,14
27774,吳homies,1 顆星,2022年3月14日,超級爛超級超級爛 卡頓,新光銀行,11
11393,Yang Carlton,5 顆星,2023年5月31日,功能很多，不了解可以問行員,富邦行動銀行,13
13972,Su Teddy,1 顆星,2021年8月29日,超慢一直強迫更新是怎樣,兆豐銀行,11
12361,許小小斌,5 顆星,2022年6月13日,好使用，一目瞭然,富邦行動銀行,8
2545,徐翠蓮,1 顆星,2022年8月22日,很爛，不要一直叫人換密碼,國泰世華網路銀行CUBE,12
11428,黃天化,5 顆星,2023年5月16日,實用性高，簡單好上手,富邦行動銀行,10
14628,賴奕志,1 顆星,2022年8月8日,都無法登入點開app都直接閃退,元大銀行 Yuanta Commercial Bank,15
9544,簡炎明,4 顆星,2023年12月8日,服務熱忱，很好。,富邦行動銀行,8
28011,呂春仁,2 顆星,2023年8月20日,66m...64Z,LINE Bank,9
28584,張孝銘,5 顆星,2022年2月22日,很快速方便，效率很好。,LINE Bank,11
9790,Cong Wen Shen,1 顆星,2023年10月6日,Always Loading,富邦行動銀行,14
20793,c tseng,5 顆星,2022年7月10日,改版後 定存可以在app設置,玉山行動銀行,14
9673,張玉君,5 顆星,2023年11月9日,清楚簡單，方便操作,富邦行動銀行,9
15724,山風,5 顆星,2022年3月3日,使用方式清楚明白,第一銀行 第e行動,8
8000,張睿森,4 顆星,2022年3月17日,改版後的介面不怎麼好操作,中國信託行動銀行 Home Bank,12
10803,胡哲銘,2 顆星,2023年7月15日,跳出更新 但無法更新,富邦行動銀行,10
24182,香香,1 顆星,2022年1月21日,從昨天到今天，一直下載不了,台新銀行行動銀行,13
10919,猴美菈,1 顆星,2023年7月14日,更新後還叫我更新不能使用,富邦行動銀行,12
1717,Raymond Lee,5 顆星,2023年1月8日,所有金融項目 操作都很方便,國泰世華網路銀行CUBE,13
24928,Amber Chou,3 顆星,2023年11月9日,喜歡本來的介面 比較直覺,Richart,12
2337,黑傑克,5 顆星,2022年10月4日,國泰世華卡好用，付款方便！,國泰世華網路銀行CUBE,13
21356,Jesse Chu,1 顆星,2022年1月20日,經常顯示無法運作,玉山行動銀行,8
7336,ZONKA,1 顆星,2022年5月1日,改版後超級難用 找個轉帳找半天,中國信託行動銀行 Home Bank,15
10391,吳武松,4 顆星,2023年7月15日,按進去一直叫我更新真的很不了捏,富邦行動銀行,15
29500,Lee Gold,3 顆星,2023年1月10日,取消ATM轉帳免手續費，傷心。,將來銀行 NEXT BANK,15
23119,舒爽金克拉,1 顆星,2022年10月20日,沒有折抵現金點數選項,凱基銀行,10
18667,展賢,5 顆星,2022年11月30日,已更新 + good job,華南銀行+,14
18057,Zack Wang,5 顆星,2024年1月15日,easy to use,華南銀行+,11
17730,數位站長,5 顆星,2021年8月9日,己修正圖形登入，給五顆星,永豐行動銀行,12
10866,程俊男,1 顆星,2023年7月14日,爛APP無法跟新，不能用,富邦行動銀行,12
13482,Chen Jammy,2 顆星,2023年1月19日,不人性化，難操作,兆豐銀行,8
7834,郭瑜芬,1 顆星,2022年3月23日,無法更新 刪除後卻沒辦法下載,中國信託行動銀行 Home Bank,14
5611,游健國,5 顆星,2023年4月18日,方便快速、操作簡單,中國信託行動銀行 Home Bank,9
3797,林以薰,5 顆星,2022年2月10日,系統操作上不會太複雜,國泰世華網路銀行CUBE,10
18867,陳敏政,5 顆星,2022年9月15日,"只有一個字能形容,好",華南銀行+,10
26188,劉怡臻,5 顆星,2022年3月17日,不錯用，介面清晰,Richart,8
20999,mina,1 顆星,2022年4月8日,更新時間也過份久了吧,玉山行動銀行,10
7650,森羅日下部,1 顆星,2022年4月2日,改版後超爛，首頁排版整個亂掉,中國信託行動銀行 Home Bank,14
2304,Peter Chiang,1 顆星,2022年10月8日,現在進不去，太爛了。,國泰世華網路銀行CUBE,10
18049,游清圳,5 顆星,2024年1月17日,明細簡單方便對帳清楚,華南銀行+,10
7658,黃榕榕,1 顆星,2022年4月2日,現在中信是維修嗎？為何無法使用,中國信託行動銀行 Home Bank,15
8904,Noto Gappy,2 顆星,2022年1月15日,今天更新一直轉圈圈，我非常奧腦,中國信託行動銀行 Home Bank,15
30088,Bella Wu,5 顆星,2024年2月23日,操作介面簡單易懂 非常優質,樂天國際商業銀行,13
18092,陳鵬中,5 顆星,2024年1月10日,超級讚，超級好用。,華南銀行+,9
29044,小王子,5 顆星,2023年2月1日,新鮮，新奇，好玩,DBS digibank TW 星展行動銀行,8
2341,ビビ,5 顆星,2022年10月3日,方便快速一目暸然,國泰世華網路銀行CUBE,8
23606,阿毛.,1 顆星,2022年10月3日,一直強制更新 好煩！,台新銀行行動銀行,10
22936,犽徹,2 顆星,2022年11月12日,更新之後登入都要很久，麻煩改善,凱基銀行,15
1225,陳芳裕,5 顆星,2023年4月19日,不記紙本，老人不會操作,國泰世華網路銀行CUBE,11
23977,sun yu,4 顆星,2022年3月25日,已經能正常登入使用了。,台新銀行行動銀行,11
4539,張筱媛,5 顆星,2024年1月30日,簡明扼要 好操作,中國信託行動銀行 Home Bank,8
13722,葉馨媚,1 顆星,2022年1月18日,"USB偵錯,進不去？",兆豐銀行,10
25210,陳人禾,1 顆星,2023年8月9日,新介面不好看....,Richart,10
28361,陳玫君,5 顆星,2022年6月27日,方便又省時，還可以儲蓄，真讚,LINE Bank,14
22924,Ying Yu,5 顆星,2022年11月16日,這才是銀行該有的介面，100分,凱基銀行,15
1815,翁友良,3 顆星,2022年12月19日,🥱😤😝😝😑😮‍💨,國泰世華網路銀行CUBE,8
11010,Andy Chao,1 顆星,2023年7月14日,無法更新，使用不了,富邦行動銀行,9
9685,Vanessa Chang,5 顆星,2023年11月7日,使用方便，快速查詢,富邦行動銀行,9
18871,Li-Wei Chuang,3 顆星,2022年9月13日,app很卡一直轉圈圈,華南銀行+,10
5466,Meimei Lin,1 顆星,2023年5月29日,又不能進去app了,中國信託行動銀行 Home Bank,9
3156,EZAmy惠敏,5 顆星,2022年4月30日,"超好用 轉帳，明細,連結",國泰世華網路銀行CUBE,12
11303,ALEXANDER TSENG,1 顆星,2023年6月29日,無法臉部登入 差評,富邦行動銀行,9
9008,符小姐,1 顆星,2022年1月9日,要繳卡費，卻一直更新不了，,中國信託行動銀行 Home Bank,13
16464,HSIAO-YUN CHANG,5 顆星,2023年11月19日,介面操作方便容易，讚！,永豐行動銀行,11
6863,謝政達（TATA）,1 顆星,2022年7月20日,一直無法進入是怎麼回事？,中國信託行動銀行 Home Bank,12
16840,簡雅慧,5 顆星,2023年5月11日,介面簡單明瞭，好操作,永豐行動銀行,10
7643,俊宏,1 顆星,2022年4月3日,新版難用死了，換別家銀行吧,中國信託行動銀行 Home Bank,13
17637,詩,1 顆星,2021年11月24日,不能使用 請儘快處理,永豐行動銀行,10
27722,許俊池,5 顆星,2022年7月1日,很棒的軟體方便也好用實用,新光銀行,12
6739,羅小欣,5 顆星,2022年8月10日,很方便！但網銀不方便,中國信託行動銀行 Home Bank,10
30735,Alien Palaika (パラ卿),1 顆星,2023年10月15日,密碼自己亂改是怎樣,臺灣銀行-網路銀行隨身版,9
24676,ocean,1 顆星,2024年2月5日,新台幣活存明細 無法顯示,Richart,12
10744,Jocelyn,1 顆星,2023年7月15日,無法開啟更新憑證，一直跳回商店,富邦行動銀行,15
12494,許家萁,5 顆星,2022年5月6日,很好使用的一家銀行app,富邦行動銀行,12
26159,王玲靖,5 顆星,2022年3月22日,能線上換匯，操作簡單，很便利。,Richart,15
21842,陳又祥,1 顆星,2023年9月12日,轉帳帳號不能輸入 有夠白癡,合作金庫銀行,13
23357,簡律華,2 顆星,2023年6月29日,今天要更新轉了一個下午還在轉。,台新銀行行動銀行,15
17642,Dan,1 顆星,2021年11月24日,can't use,永豐行動銀行,9
253,露露,3 顆星,2024年1月30日,改版後用指紋登入就會跳掉,國泰世華網路銀行CUBE,12
30601,曾惠杶,5 顆星,2021年12月25日,說明很清楚，操作很方便。,樂天國際商業銀行,12
452,林裕貴,1 顆星,2023年12月17日,驗證碼失效，強迫重新驗證,國泰世華網路銀行CUBE,12
10239,Scarlett Yang,1 顆星,2023年7月15日,更新後，無法開啟,富邦行動銀行,8
1417,Natsuki Irie,5 顆星,2023年3月3日,好用 界面簡單 操作方便,國泰世華網路銀行CUBE,12
11490,林盈宏,5 顆星,2023年5月3日,功能完整，配置簡潔，容易操作,富邦行動銀行,14
19412,vianna vian,5 顆星,2023年12月18日,很方便！安全性高，讓人很放心！,玉山行動銀行,15
27689,王彥淇,1 顆星,2022年7月27日,打不開，直接閃退？,新光銀行,9
27809,志張,1 顆星,2022年1月10日,無法更新，死當了,新光銀行,8
5585,古美門研介,1 顆星,2023年4月24日,登入系統爛到一個極限,中國信託行動銀行 Home Bank,10
20891,MinKon,1 顆星,2022年5月6日,更新後不能用郵局繳費,玉山行動銀行,10
15362,jamie Chung,4 顆星,2023年2月27日,請問換機該如何設定！？,第一銀行 第e行動,11
29717,進鳳張,5 顆星,2022年8月4日,方便又省手續費及積點,將來銀行 NEXT BANK,10
17197,sanny lin,5 顆星,2022年12月2日,介面清楚，方便操作。,永豐行動銀行,10
4285,杜小安,1 顆星,2024年4月4日,連線品質極差，糟糕透頂,中國信託行動銀行 Home Bank,11
9285,何瑋翎,5 顆星,2024年3月5日,辦理個項業物需電腦程式更新,富邦行動銀行,13
26709,Chen包,1 顆星,2024年3月1日,驗證錯誤上限浪費我一天時間,新光銀行,13
22846,Min-Fong “K” Ciou,5 顆星,2023年1月1日,最新版本順多了，改回五星好評,凱基銀行,14
8796,湘湘,5 顆星,2022年2月2日,自動跳驗證碼，快速轉帳,中國信託行動銀行 Home Bank,11
9893,阿德,5 顆星,2023年9月12日,蠻直覺的操作介面,富邦行動銀行,8
20403,JY Li,1 顆星,2023年1月10日,程式更新居然被迫重新綁定裝置,玉山行動銀行,14
4578,Tiger Lin,2 顆星,2024年1月18日,沒有註明免費轉帳次數,中國信託行動銀行 Home Bank,10
9922,Chuang Hank,5 顆星,2023年9月6日,符合我的操作習慣,富邦行動銀行,8
22475,ነዐየዘጎነፕ,1 顆星,2021年1月29日,很多錯誤跟同行比較差很多,合作金庫銀行,12
17937,Kelly Lee,1 顆星,2024年2月24日,基本的日期存款明細藏起來。。。,華南銀行+,15
25706,趙惠君,5 顆星,2022年11月17日,介面簡單清爽好使用,Richart,9
20358,Sheng Cheng,4 顆星,2023年3月1日,可以新增預约轉帳功能嗎,玉山行動銀行,11
6173,Angel Kuo,5 顆星,2022年11月28日,操作介面易懂好用,中國信託行動銀行 Home Bank,8
3330,唐詩涵,1 顆星,2022年4月5日,完全進不去。。。,國泰世華網路銀行CUBE,8
26683,An Jo,1 顆星,2021年10月2日,無法下載欸？？？,Richart,8
31210,Lin Kage,1 顆星,2022年5月20日,介面真的是10年前產品,臺灣銀行-網路銀行隨身版,11
18537,許明翔,1 顆星,2023年2月9日,怎麼又要重新下載,華南銀行+,8
12816,趙偉帆,5 顆星,2022年2月20日,很棒的操作介面，簡單易懂,富邦行動銀行,12
5843,Chou Mr.,1 顆星,2023年2月15日,為什麼沒有免費轉帳,中國信託行動銀行 Home Bank,9
6527,陳宏昌,1 顆星,2022年9月19日,更新到底要多久？整個當機是怎樣,中國信託行動銀行 Home Bank,15
19108,葛睿司,5 顆星,2024年3月22日,錢幣的聲音不見了😭,玉山行動銀行,9
13052,Joe Hsieh,5 顆星,2021年12月19日,好用的銀行app,富邦行動銀行,8
6954,多多,1 顆星,2022年7月1日,爛，轉帳 寫註記會跳離,中國信託行動銀行 Home Bank,11
23460,BlueBird Asada,1 顆星,2023年3月9日,轉帳功能無法輸入金額,台新銀行行動銀行,10
29524,Yu Shan Liu,5 顆星,2022年12月28日,優惠很優，省了不少，讚！,將來銀行 NEXT BANK,12
14677,EAZY S,1 顆星,2022年7月22日,一直無法到登入的頁面,元大銀行 Yuanta Commercial Bank,10
11325,施柔羽,1 顆星,2023年6月19日,一直登出一直登入不能看交易明細,富邦行動銀行,15
8655,黃月嬌,4 顆星,2022年3月7日,第一次用，感覺很方便,中國信託行動銀行 Home Bank,10
26081,DD巫昌庭（DD）,1 顆星,2022年4月3日,更新都無法 重新下載也不行？,Richart,14
1781,林Justin,1 顆星,2022年12月25日,無法下载與裝置不容未考慮相容,國泰世華網路銀行CUBE,14
5095,柯大,5 顆星,2023年8月30日,值得信賴的中國信託,中國信託行動銀行 Home Bank,9
24069,盧宏達,1 顆星,2022年2月12日,更新一直死當連登入都不能登,台新銀行行動銀行,13
6771,KIDAS HAYAMI,1 顆星,2022年8月5日,存摺封面下載就卡住了,中國信託行動銀行 Home Bank,10
24871,陳建宏,1 顆星,2023年11月29日,更新後就當機了 QQ,Richart,10
9339,我只是骨架大,4 顆星,2024年2月16日,還可以，功能太多有點亂。,富邦行動銀行,12
11149,陳志國,1 顆星,2023年7月14日,系統無法進入和更新,富邦行動銀行,9
22034,謝俊益,1 顆星,2022年10月4日,密碼輸入正確還是不能登入,合作金庫銀行,12
19193,HYJ,1 顆星,2024年2月28日,手機好好的突然登不進去,玉山行動銀行,11
17515,siki li,4 顆星,2021年12月28日,7-11的繳費條碼太小,永豐行動銀行,11
30169,溫鴻益,4 顆星,2023年11月29日,歡迎使用推薦碼YFEDJU,樂天國際商業銀行,13
16328,蔡惠宇,5 顆星,2024年1月29日,操作介面簡單明瞭,永豐行動銀行,8
14519,Chris Li,1 顆星,2022年10月5日,常常無法進入登入畫面,元大銀行 Yuanta Commercial Bank,10
18934,陳俊華,5 顆星,2022年8月26日,Good job,華南銀行+,8
30305,Teresa,5 顆星,2023年4月1日,使用操作 方便簡潔 很人性化,樂天國際商業銀行,14
23525,Warm Fan,1 顆星,2023年1月31日,不誇張，電話10分鐘沒人接,台新銀行行動銀行,13
17619,陳建荃,3 顆星,2021年11月24日,無法更新一直跳出,永豐行動銀行,8
19244,Hung-Hsien CHEN,5 顆星,2024年2月18日,介面簡潔好看，功能完善,玉山行動銀行,11
10227,吳敏蓉,1 顆星,2023年7月15日,爛 已更新，居然打不開系統,富邦行動銀行,13
24868,陳奕,1 顆星,2023年11月30日,更新後開啟app一直是黑屏,Richart,13
15798,明秋黃,1 顆星,2022年1月11日,一直無法更新及登入，有夠超級爛,第一銀行 第e行動,15
2623,陳惠雄,5 顆星,2022年8月5日,網銀沒法自動更新/,國泰世華網路銀行CUBE,9
20118,曾燕平,5 顆星,2023年6月5日,玉山銀行APP好用 操作方便,玉山行動銀行,14
13850,陳啟志,1 顆星,2021年10月25日,更新2天了 根本進不去,兆豐銀行,11
10277,翁秀玉,1 顆星,2023年7月15日,每次進去都叫我一直更新,富邦行動銀行,11
25441,林清順,5 顆星,2023年6月3日,投資方便，想買就買。,Richart,10
4946,林雅娟,1 顆星,2023年10月14日,無法連線時間太久～超過5小時,中國信託行動銀行 Home Bank,14
25712,王小智,5 顆星,2022年11月15日,還不錯用~繼續加油,Richart,9
11128,ian Chang,3 顆星,2023年7月14日,無法更新到最新版本，且無法開啟,富邦行動銀行,15
17899,火車噗噗,5 顆星,2024年3月12日,訊息部份 可以改為有 已讀,華南銀行+,13
6041,ひわみかこ,5 顆星,2022年12月27日,非常方便～好用。,中國信託行動銀行 Home Bank,8
10556,劉捷,1 顆星,2023年7月15日,已經更新了 但都無法使用,富邦行動銀行,12
3597,林少畇,2 顆星,2022年3月9日,說連線異常就一直進不去,國泰世華網路銀行CUBE,11
19632,丁元凰,5 顆星,2023年10月20日,非常方便的玉山銀行 App,玉山行動銀行,13
9131,Angle Angle,1 顆星,2021年12月31日,為什麼一直登入不進,中國信託行動銀行 Home Bank,9
10939,Ann Chou,1 顆星,2023年7月14日,一直重複通知更新程式，無法使用,富邦行動銀行,15
20115,許竣為,5 顆星,2023年6月5日,Very good!,玉山行動銀行,10
8044,ting Ting,2 顆星,2022年3月15日,強制更新卻不能更新，一動也不動,中國信託行動銀行 Home Bank,15
11554,Jenny Peng,5 顆星,2023年4月12日,操作簡單易懂 讚！,富邦行動銀行,9
15209,Ed Wu,1 顆星,2024年1月24日,APP卡住不能用,第一銀行 第e行動,8
26595,西布勒,5 顆星,2021年11月8日,只有用轉帳功能沒遇到啥問題,Richart,13
14432,Shengmin Su,1 顆星,2022年11月21日,100%無法登入？,元大銀行 Yuanta Commercial Bank,9
26274,蔡任峯,5 顆星,2022年2月14日,目前用過最好用的網銀APP,Richart,13
10425,饒育丞,1 顆星,2023年7月15日,不能登入了？為何一直要我更新？,富邦行動銀行,15
3751,bx,1 顆星,2022年2月17日,一直當，很不穩定,國泰世華網路銀行CUBE,8
23413,Amanda HUANG,3 顆星,2023年4月6日,更新後，一直無法登入,台新銀行行動銀行,10
15790,祝祝,1 顆星,2022年1月14日,整天當機，太難用！！！,第一銀行 第e行動,11
26398,蔡宜庭,5 顆星,2022年1月4日,介面好用，非常方便,Richart,9
15248,Shengwei Hsu,1 顆星,2023年10月9日,最爛的網銀app,第一銀行 第e行動,8
19278,S芳,1 顆星,2024年2月7日,顯示伺服器異常？？？,玉山行動銀行,10
